x1,x2,y
-0.149468588642776,-0.9747248603962362,darkorange
0.6745869969017804,-0.5580807100050151,dodgerblue
-0.6969905481673777,0.3931950996629894,dodgerblue
0.3317075567319989,-0.9353118687868118,dodgerblue
0.6361674452200532,-0.26757919834926724,dodgerblue
0.34723655972629786,0.026820493396371603,darkorange
-0.24904614500701427,0.9141810331493616,darkorange
0.7686719452030957,-0.791417334228754,dodgerblue
0.14206541050225496,-0.7357396013103426,darkorange
-0.0601044655777514,0.23683986999094486,darkorange
0.27218098379671574,-0.37478984147310257,darkorange
0.4811959005892277,-0.02159312181174755,darkorange
-0.7082448056899011,0.5805249409750104,dodgerblue
-0.18719343934208155,-0.9693738194182515,darkorange
-0.08342128247022629,-0.20591423008590937,darkorange
0.11649001901969314,0.3477211343124509,darkorange
-0.180620105471462,0.3744925889186561,darkorange
0.9962390968576074,0.8082354990765452,darkorange
0.5005501117557287,0.8238752954639494,darkorange
-0.6231020875275135,-0.47087127808481455,darkorange
-0.7825155141763389,0.9705056841485202,dodgerblue
0.48762971302494407,-0.8644783105701208,dodgerblue
-0.7698457268998027,0.040982942562550306,darkorange
0.9956406820565462,0.7684614746831357,darkorange
0.5562443104572594,-0.5980228977277875,dodgerblue
-0.1836339202709496,0.17832691688090563,darkorange
-0.44353339774534106,-0.7219078047201037,darkorange
0.9133917442522943,0.8656334164552391,darkorange
-0.4909359901212156,-0.41530022816732526,darkorange
-0.75978759303689,-0.4630709155462682,darkorange
0.0899801691994071,-0.3302635117433965,darkorange
0.3470568764023483,-0.5679117781110108,dodgerblue
-0.25133395800367,-0.774103662930429,darkorange
-0.7057681698352098,0.7342621339485049,dodgerblue
0.938011993188411,0.4500219267793,darkorange
-0.8615264110267162,0.8717221920378506,dodgerblue
0.2047747876495123,0.8455233657732606,darkorange
-0.6102633005939424,-0.7805123650468886,darkorange
0.12834770698100328,-0.34245025645941496,darkorange
-0.7047957247123122,0.46694575622677803,dodgerblue
0.64818518422544,-0.7018150072544813,dodgerblue
-0.3409481826238334,0.4077747343108058,darkorange
-0.047801956068724394,-0.797300101723522,darkorange
-0.6204328387975693,0.23380370950326324,darkorange
0.038873269222676754,0.5587900411337614,darkorange
-0.009816969279199839,0.15759556088596582,darkorange
-0.7166729774326086,0.02514725038781762,darkorange
0.5065615600906312,-0.4247036990709603,dodgerblue
-0.9781503421254456,-0.9432010455057025,darkorange
-0.6440760917030275,-0.37941094767302275,darkorange
-0.7726475126110017,-0.0984908677637577,darkorange
0.0734060681425035,-0.8254493032582104,darkorange
0.0908489590510726,2.620052546262741e-4,darkorange
-0.9581567971035838,0.9982204902917147,dodgerblue
-0.6985351033508778,-0.601206720340997,darkorange
0.11267504701390862,0.8071344778873026,darkorange
0.5090557406656444,-0.7780401748605072,dodgerblue
0.3226839229464531,0.2119940365664661,darkorange
0.5315989032387733,-0.34944118466228247,dodgerblue
-0.7143159313127398,0.7225069985724986,dodgerblue
0.1720879403874278,-0.5175203345716,darkorange
0.41453769616782665,-0.3997283889912069,dodgerblue
-0.15981492260470986,-0.49993049586191773,dodgerblue
0.9817943526431918,0.42723973374813795,darkorange
-0.8279636795632541,-0.9787224638275802,darkorange
0.09823064878582954,-0.14746891614049673,darkorange
-0.2426310176961124,-0.1187090533785522,dodgerblue
-0.22455894108861685,0.2983028795570135,darkorange
-0.34938132856041193,0.6572214914485812,dodgerblue
0.9929132061079144,0.16442202543839812,darkorange
0.4928161916323006,0.7524670781567693,darkorange
0.5595799195580184,-0.43184657488018274,dodgerblue
0.8093401324003935,0.9619534132070839,darkorange
0.33344998955726624,0.5841728486120701,darkorange
0.3836572365835309,0.20921390177682042,darkorange
0.8921388508751988,0.623507484793663,darkorange
-0.7408019253052771,-0.7072022026404738,dodgerblue
0.9011332211084664,-0.48310195142403245,dodgerblue
0.9052777932956815,0.3845731928013265,dodgerblue
-0.8242946462705731,-0.38183919433504343,darkorange
0.6876738131977618,0.7286003525368869,darkorange
0.5142455212771893,0.36226135957986116,darkorange
0.17687012534588575,0.9407730475068092,darkorange
-0.38999488949775696,-0.7520551499910653,darkorange
-0.9726499086245894,0.5827798931859434,dodgerblue
-0.35361520294100046,0.11848901817575097,darkorange
-0.6602127039805055,0.8438804033212364,dodgerblue
-0.5624778438359499,-0.43371128663420677,darkorange
-0.0546705387532711,0.33946157479658723,darkorange
-0.9839404323138297,-0.6210301001556218,darkorange
0.5535256122238934,-0.7985747884958982,dodgerblue
0.5828424822539091,-0.5658845254220068,dodgerblue
-0.7619616817682981,-0.6109674698673189,darkorange
-0.6127490983344615,-0.8787732538767159,darkorange
0.9986781645566225,0.9408377739600837,darkorange
0.8064628010615706,-0.49285526340827346,dodgerblue
-0.9893453163094819,0.5186215965077281,dodgerblue
0.4475794564932585,-0.21126431785523891,darkorange
-0.18651607213541865,-0.49568800162523985,darkorange
-0.954163113143295,0.5932358135469258,dodgerblue
-0.20479884091764688,-0.51963419187814,darkorange
-0.6449272646568716,-0.7005989579483867,darkorange
-0.4929044102318585,-0.6428026277571917,darkorange
0.8272895202971995,0.8759768195450306,darkorange
-0.2502664364874363,0.11803072690963745,darkorange
-0.4004697068594396,0.45820167753845453,dodgerblue
0.5421520522795618,-0.19742606673389673,darkorange
-0.9713666657917202,-0.5471501117572188,darkorange
-0.6180411167442799,-0.6536890645511448,darkorange
0.9986121542751789,0.9814860825426877,darkorange
-0.9627318065613508,0.775328267365694,dodgerblue
0.4357624431140721,-0.841174874920398,dodgerblue
0.07470646593719721,0.014813016634434462,darkorange
-0.21706745214760303,0.781377439852804,dodgerblue
-0.001452010590583086,0.5514482650905848,darkorange
0.979852756485343,-0.8041530256159604,dodgerblue
-0.010452510323375463,-0.29610112914815545,darkorange
0.9533573584631085,0.47751925187185407,darkorange
0.495846024248749,0.1388800609856844,darkorange
0.36900980304926634,0.08853554539382458,darkorange
-0.010505995713174343,0.6986409397795796,darkorange
-0.8909654035232961,-0.44532134803012013,darkorange
0.5622787810862064,0.5007841098122299,darkorange
-0.30742017598822713,-0.6350730396807194,darkorange
-0.9556465796194971,0.6534392442554235,dodgerblue
0.2455490860156715,0.1989790522493422,darkorange
-0.7407562932930887,-0.9322445965372026,darkorange
-0.6403035689145327,0.00942818634212017,darkorange
0.27276022685691714,0.14065214665606618,darkorange
-0.6625352776609361,0.4273382490500808,dodgerblue
-0.275835451669991,-0.15210729744285345,darkorange
-0.5581509904004633,0.441971015650779,dodgerblue
0.655226044356823,-0.484436125960201,dodgerblue
-0.9927145200781524,0.8366855722852051,dodgerblue
-0.6849682438187301,-0.4249954456463456,darkorange
0.8744085328653455,0.8775579147040844,darkorange
0.5308745447546244,0.9062159224413335,darkorange
0.6432663640007377,-0.7129961480386555,dodgerblue
-0.49639781238511205,0.3331931880675256,dodgerblue
-0.7648885534144938,0.8860173597931862,dodgerblue
-0.7343088388442993,-0.11497852951288223,darkorange
-0.1612799516879022,-0.07987748924642801,darkorange
-0.26825497951358557,0.6522824564017355,dodgerblue
-0.7104531209915876,0.35951481852680445,dodgerblue
0.03970175748690963,-0.41458809096366167,darkorange
0.4915807549841702,0.2414654684253037,darkorange
-0.7804336128756404,0.11043159989640117,dodgerblue
-0.26079504750669,0.08013344369828701,darkorange
-0.5551362847909331,0.8520645084790885,dodgerblue
0.7939479411579669,-0.36852940963581204,darkorange
-0.7873024353757501,-0.26058495324105024,darkorange
0.6779991742223501,-0.3080151379108429,dodgerblue
0.6907390379346907,-0.5758002093061805,dodgerblue
-0.946166958194226,0.8736035129986703,dodgerblue
0.5306964134797454,-0.41650910256430507,dodgerblue
-0.4503495213575661,0.9915455849841237,dodgerblue
-0.6981747457757592,-0.7066478100605309,darkorange
-0.8026044578291476,0.7029187064617872,dodgerblue
0.42270895233377814,0.1994709549471736,darkorange
-0.08756473707035184,0.6726273652166128,darkorange
-0.20172593463212252,0.2569838808849454,darkorange
0.231906084343791,-0.0917300027795136,darkorange
-0.7344597806222737,0.6078209890983999,darkorange
-0.8387167863547802,-0.7570898644626141,darkorange
0.326389083173126,0.9284171853214502,darkorange
0.5870817978866398,0.07354815304279327,darkorange
-0.2532671308144927,0.84005032107234,dodgerblue
0.5977743016555905,0.08252878487110138,darkorange
0.6212381315417588,-0.7889895578846335,dodgerblue
0.7292326088063419,0.11673425044864416,darkorange
-0.15450027026236057,0.954403426963836,darkorange
-0.80825563846156,-0.010322362650185823,darkorange
0.7651882539503276,0.11076990654692054,darkorange
-0.4226603670977056,0.8392642857506871,dodgerblue
-0.38978355564177036,-0.30099881161004305,darkorange
0.6322103496640921,0.8885539313778281,darkorange
0.17377681331709027,0.9364944910630584,darkorange
0.3254755921661854,0.6838405025191605,darkorange
0.28883686987683177,0.33197152940556407,darkorange
-0.5434604794718325,-0.5379484058357775,dodgerblue
0.21983835520222783,0.9165107971057296,darkorange
-0.02731270482763648,0.10255403444170952,darkorange
0.16003827098757029,-0.034715909510850906,darkorange
0.6253440203145146,0.8598384577780962,darkorange
-0.010369435884058475,-0.535273261833936,darkorange
-0.8359335334971547,0.4849201091565192,dodgerblue
-0.07240015035495162,-0.950697235763073,dodgerblue
0.19674355862662196,-0.5105445678345859,darkorange
0.827756816521287,0.7402005731128156,darkorange
-0.903950456995517,-0.23764477111399174,darkorange
0.6361907706595957,-0.6255046389997005,dodgerblue
-0.8247103458270431,-0.6880089682526886,darkorange
-0.45806411327794194,0.6164419651031494,dodgerblue
0.6948242229409516,0.6219836766831577,darkorange
0.8374171401374042,0.09543254598975182,darkorange
-0.8359170611947775,-0.41283210506662726,darkorange
0.1151299336925149,0.3633836298249662,darkorange
-0.9145416608080268,0.6872101631015539,dodgerblue
-0.4782217894680798,0.7947159176692367,darkorange
-0.6240715053863823,0.831954306922853,darkorange
0.13483435194939375,-0.37254806654527783,darkorange
-0.8686370011419058,0.6545773576945066,dodgerblue
-0.12490290496498346,-0.3555841683410108,darkorange
0.10620506200939417,-0.3123911418952048,darkorange
0.08040158730000257,-0.18327427888289094,darkorange
-0.49101454112678766,-0.7207532874308527,darkorange
-0.6696425541304052,0.711016324814409,dodgerblue
0.45556215569376945,-0.5668883319012821,dodgerblue
-0.587684279307723,-0.3650602805428207,darkorange
0.1729310522787273,0.08279608376324177,darkorange
0.827091955114156,-0.13932129926979542,dodgerblue
-0.5860667987726629,-0.27019380684942007,dodgerblue
0.6636343146674335,0.5741565404459834,dodgerblue
-0.38218250731006265,0.7391725624911487,dodgerblue
-0.6231550383381546,0.5638702493160963,dodgerblue
0.037889434956014156,0.011863737367093563,darkorange
-0.6319287591613829,0.5744343008846045,dodgerblue
-0.5514437831006944,-0.9689663769677281,darkorange
0.915171698667109,0.03912180569022894,darkorange
-0.6137713310308754,0.6222145198844373,darkorange
0.9437433457933366,0.5543057294562459,darkorange
0.8614443745464087,0.9414374842308462,darkorange
-0.5629245266318321,0.2251165769994259,dodgerblue
-0.28149628918617964,-0.3858893080614507,darkorange
-0.8071879548951983,-0.47314557433128357,darkorange
0.7346151215024292,0.28606091812253,darkorange
0.9912967304699123,0.9288289430551231,darkorange
0.14422830985859036,-0.19854150200262666,darkorange
0.18161986209452152,-0.937539272941649,darkorange
0.4006634382531047,-0.747532723005861,dodgerblue
0.1481432686559856,0.6021841028705239,darkorange
-0.6734370989724994,-0.3821030077524483,dodgerblue
0.06068961229175329,0.2673990102484822,darkorange
-0.001592251006513834,-0.12330633960664272,darkorange
0.8399371416307986,0.018172328360378742,darkorange
-0.09494827268645167,-0.302432254422456,darkorange
-0.15204020496457815,-0.45906519377604127,darkorange
-0.8459078618325293,0.23438137350603938,dodgerblue
0.8555427938699722,-0.20554252341389656,dodgerblue
-0.37382090790197253,-0.8303458183072507,darkorange
-0.1746392771601677,0.9290301473811269,dodgerblue
-0.21042826725170016,0.6811487660743296,dodgerblue
0.3865436310879886,-0.07727302331477404,darkorange
0.1843856475315988,-0.6428818390704691,darkorange
-0.6986286262981594,-0.2993822484277189,darkorange
-0.31515162670984864,-0.15577933145686984,dodgerblue
0.1353622041642666,-0.6202527852728963,darkorange
0.5198786933906376,0.35868952376767993,dodgerblue
0.7701200493611395,-0.37980819307267666,dodgerblue
0.47740948433056474,0.5834530331194401,darkorange
-0.12980114854872227,-0.06717607518658042,darkorange
-0.9590640952810645,-0.8770598522387445,darkorange
0.8003242453560233,-0.8254481069743633,dodgerblue
-0.7499234513379633,-0.6453470420092344,darkorange
0.9936125008389354,0.7468359316699207,darkorange
-0.8707542945630848,-0.1700726766139269,darkorange
0.653768565505743,0.07793036894872785,darkorange
-0.28799527371302247,-0.813130441121757,darkorange
-0.19634065916761756,0.8570848172530532,dodgerblue
0.9341736622154713,0.16366941295564175,darkorange
0.07685972843319178,0.6780388704501092,darkorange
0.26092206314206123,-0.182768358848989,darkorange
-0.3356614033691585,0.8427516142837703,dodgerblue
-0.794156773481518,0.9585615824908018,dodgerblue
0.9706436428241432,-0.8184173004701734,dodgerblue
0.33881575940176845,-0.8807955589145422,dodgerblue
-0.9969114055857062,0.43780456529930234,dodgerblue
-0.2682257513515651,-0.20733354659751058,darkorange
0.06446916563436389,-0.2825143616646528,darkorange
0.11064553679898381,-0.7940378310158849,dodgerblue
0.08769990550354123,-0.03736916370689869,dodgerblue
0.09952688030898571,-0.6149645680561662,darkorange
0.16902271285653114,-0.45114548224955797,darkorange
-0.8746125651523471,0.8636889243498445,dodgerblue
-0.8807239918969572,0.17031415784731507,dodgerblue
0.7947056437842548,-0.8505918574519455,dodgerblue
0.1711771422997117,0.07459810329601169,darkorange
0.6498817703686655,0.8065649583004415,darkorange
0.14885979937389493,-0.9659799789078534,dodgerblue
-0.32927486300468445,-0.29825702123343945,darkorange
0.7918331534601748,0.6060317833907902,darkorange
-0.862295160535723,0.4926459048874676,dodgerblue
0.39938602317124605,0.12268560100346804,darkorange
-0.8906155023723841,-0.7327385656535625,darkorange
0.7353441976010799,-0.6688806228339672,dodgerblue
0.6458145477809012,0.6264536334201694,darkorange
-0.6616861829534173,-0.7292895088903606,darkorange
0.6318530896678567,0.7285472303628922,dodgerblue
-0.09900583745911717,-0.5099597931839526,darkorange
-0.4960195221938193,-0.8488871864974499,darkorange
0.15205242997035384,-0.8867231789045036,dodgerblue
0.36726662144064903,0.6906182714737952,darkorange
0.21454501757398248,0.10957470024004579,darkorange
0.3455313998274505,-0.2005291497334838,darkorange
-0.512201429810375,0.8669916880317032,dodgerblue
0.9058481641113758,0.8468857486732304,darkorange
0.8609056174755096,0.15294829849153757,darkorange
0.3991203671321273,-0.4215826881118119,dodgerblue
-0.4593080966733396,0.40191386360675097,dodgerblue
0.9467065772041678,0.18175190035253763,darkorange
-0.8935397984459996,-0.861980380024761,darkorange
0.19742351584136486,-0.4947154480032623,darkorange
0.31267662812024355,-0.8762446963228285,dodgerblue
0.5453302045352757,0.34245293540880084,darkorange
0.4936651149764657,-0.6299783983267844,dodgerblue
0.6832119412720203,0.7309947209432721,darkorange
0.6548952888697386,0.5291335335932672,darkorange
-0.062282102182507515,0.5270692249760032,darkorange
-0.6559844305738807,-0.6235746857710183,darkorange
0.9659209651872516,-0.7106363801285625,dodgerblue
-0.1960887648165226,0.42356424778699875,darkorange
0.5323230889625847,0.7783687189221382,darkorange
-0.815966050606221,-0.17314546555280685,darkorange
0.790813120547682,-0.366209274623543,dodgerblue
0.601757237687707,0.2987424647435546,dodgerblue
0.25867527397349477,0.1946449293754995,darkorange
0.27193204732611775,-0.7012511207722127,dodgerblue
0.8036410640925169,0.8106667855754495,darkorange
0.6391583904623985,-0.657375440467149,darkorange
-0.0021312753669917583,0.2586852367967367,darkorange
0.45699460012838244,-0.08295837277546525,darkorange
0.5619116593152285,-0.3388184797950089,dodgerblue
-0.4565126970410347,-0.1653262241743505,darkorange
0.42916188947856426,0.3387737860903144,darkorange
0.14257898461073637,-0.9263417134061456,dodgerblue
0.782993411179632,-0.332144055981189,dodgerblue
-0.9436616776511073,0.4087907071225345,dodgerblue
0.35799579741433263,-0.20969862630590796,darkorange
0.384997948538512,-0.9487876514904201,dodgerblue
0.14208025764673948,0.934500168543309,darkorange
0.6674044923856854,-0.32202973030507565,dodgerblue
-0.41038278490304947,0.7536626709625125,dodgerblue
-0.6188270417042077,0.0439648344181478,darkorange
-0.6618089620023966,0.15584699297323823,dodgerblue
-0.9673225814476609,-0.5173206520266831,darkorange
-0.7706725778989494,-0.8161183022893965,dodgerblue
-0.8721981500275433,-0.839633216150105,darkorange
0.6108889817260206,0.9198987567797303,darkorange
-0.7343423278070986,-0.3099770676344633,darkorange
-0.8195411814376712,0.6275973049923778,dodgerblue
0.7853883006609976,-0.08792513282969594,dodgerblue
0.4676906359381974,-0.8148954939097166,dodgerblue
0.0027781836688518524,-0.644554537255317,darkorange
-0.4467831961810589,0.6406903052702546,dodgerblue
-0.7842077710665762,-0.825295994989574,darkorange
0.6940525649115443,0.5404700036160648,darkorange
0.42158343689516187,-0.767758400645107,dodgerblue
0.6105031878687441,0.49522954504936934,darkorange
-0.9709751848131418,-0.402839177288115,darkorange
-0.4927475955337286,0.43495414638891816,dodgerblue
-0.19511070428416133,-0.3491825647652149,darkorange
-0.3367891488596797,0.448849156498909,dodgerblue
0.7342301276512444,0.8442423846572638,darkorange
-0.6500378637574613,0.37847839342430234,dodgerblue
-0.2674031713977456,-0.8014456457458436,darkorange
-0.9444151255302131,0.6732035516761243,dodgerblue
0.8082563648931682,0.296907267998904,darkorange
0.6821520123630762,-0.4501009644009173,dodgerblue
0.9273978867568076,-0.3236643122509122,dodgerblue
0.2319257352501154,0.16383051499724388,darkorange
-0.7571267751045525,0.07398634543642402,dodgerblue
0.85072849271819,0.12648881133645773,darkorange
-0.7507971031591296,-0.49304374074563384,darkorange
0.11215906962752342,0.08507446059957147,darkorange
-0.6395224472507834,0.5779255009256303,dodgerblue
0.9765781126916409,-0.6315527241677046,dodgerblue
0.4030058803036809,-0.911447393707931,dodgerblue
-0.4906138125807047,0.2093883864581585,darkorange
0.5963267241604626,0.12231699982658029,darkorange
-0.2514109234325588,-0.16436440078541636,darkorange
0.773389786016196,0.020802870392799377,darkorange
-0.7269266899675131,0.4710122626274824,dodgerblue
0.8062181789427996,0.7089693658053875,darkorange
0.8046962860971689,0.09960650047287345,darkorange
0.7179530025459826,-0.17760614957660437,dodgerblue
0.06379550090059638,-0.5294017288833857,darkorange
0.6526803537271917,0.38052629958838224,darkorange
0.8701968309469521,0.4553260914981365,darkorange
0.1297765737399459,0.3105738600715995,darkorange
-0.21097234031185508,0.37328287214040756,darkorange
-0.625533786136657,-0.4823115891776979,darkorange
0.7669991231523454,-0.3878106833435595,darkorange
-0.5322599201463163,-0.06675494415685534,darkorange
0.8886536350473762,-0.2741020587272942,dodgerblue
0.31643044762313366,-0.10629789344966412,darkorange
-0.6809352608397603,0.9666037377901375,darkorange
0.9077286911197007,0.7371173901483417,darkorange
-0.6893834797665477,0.10164632648229599,darkorange
0.9119881680235267,0.18906576558947563,dodgerblue
0.3046925007365644,-0.3770753280259669,darkorange
-0.9459164352156222,0.22864444367587566,dodgerblue
-0.15423807362094522,-0.4382328949868679,darkorange
-0.5957179018296301,0.9809014345519245,dodgerblue
0.24009509524330497,0.4535496602766216,darkorange
0.8441396174021065,0.32280811853706837,darkorange
0.15363702969625592,0.29724328871816397,darkorange
-0.712721002753824,0.2830074359662831,dodgerblue
-0.2698304271325469,0.44616076815873384,darkorange
-0.8933808919973671,0.4050541687756777,dodgerblue
-0.7688680747523904,-0.24993866821750998,darkorange
0.4513678653165698,0.8783878716640174,darkorange
-0.6637067953124642,-0.4403433729894459,darkorange
0.9168980685062706,0.6636932985857129,darkorange
-0.8790812124498188,-0.8845102391205728,darkorange
0.9469488770700991,0.2649654746055603,darkorange
-0.015621784143149853,0.48562780302017927,darkorange
0.4058422134257853,-0.45876931911334395,dodgerblue
0.4476623423397541,0.9537074780091643,darkorange
0.5282691777683794,0.2789471675641835,darkorange
0.7588540334254503,-0.9273146660998464,dodgerblue
0.42458426393568516,0.11253189295530319,darkorange
-0.5099840159527957,0.47664687782526016,darkorange
-0.014430503360927105,-0.9336854182183743,darkorange
0.5152975097298622,-0.8315507471561432,dodgerblue
-0.999253042973578,-0.8766907737590373,darkorange
-0.8323330129496753,-0.2946770484559238,darkorange
0.5531656607054174,-0.9272479191422462,dodgerblue
-0.41295470762997866,-0.10746173979714513,dodgerblue
-0.30437043914571404,0.8427892290055752,dodgerblue
0.29823526181280613,0.20549492770805955,darkorange
0.6874573840759695,0.46364737395197153,darkorange
-0.8618506053462625,-0.29874538956210017,darkorange
-0.4693231717683375,-0.9812495452351868,darkorange
0.4206405873410404,0.5021893526427448,darkorange
-0.8978623244911432,0.35952272545546293,dodgerblue
-0.32903835037723184,-0.32943685818463564,darkorange
0.7869574399664998,0.050895956344902515,darkorange
-0.5439403094351292,0.15651460131630301,darkorange
0.14392868941649795,-0.2022502706386149,dodgerblue
-0.6179095208644867,0.6733457958325744,dodgerblue
0.9995264783501625,-0.543439288623631,dodgerblue
0.0036992859095335007,0.6700616842135787,darkorange
0.6401190226897597,-0.7955679465085268,darkorange
0.2741967085748911,0.1557571291923523,darkorange
0.705594695173204,0.6116579649969935,darkorange
0.37421154556795955,0.5701164626516402,darkorange
0.5550284376367927,-0.43601642502471805,dodgerblue
-0.7066995520144701,0.7474622749723494,dodgerblue
-0.4537489856593311,-0.10522716911509633,darkorange
-0.47915780264884233,-0.31600986048579216,darkorange
-0.2889376264065504,0.44268084643408656,darkorange
-0.47813861770555377,-0.7066040788777173,darkorange
0.7107761986553669,0.40735033992677927,dodgerblue
0.46971850050613284,-0.6359992856159806,dodgerblue
0.7086252211593091,-0.30598327005282044,dodgerblue
0.4686110750772059,-0.10289626382291317,darkorange
0.4400879507884383,-0.4112231810577214,dodgerblue
0.9666785495355725,0.8250179728493094,darkorange
-0.6761452704668045,0.2047126474790275,dodgerblue
0.5323597569949925,-0.1616430301219225,darkorange
0.9079384449869394,-0.7613145047798753,dodgerblue
-0.4681856227107346,-0.5347966132685542,darkorange
-0.8283248599618673,0.24050078494474292,dodgerblue
-0.542148495092988,0.37351872166618705,dodgerblue
-0.3351409542374313,0.1377268242649734,darkorange
0.9035980175249279,-0.29161506751552224,dodgerblue
0.9799311705864966,0.19785965187475085,darkorange
-0.12301277462393045,0.9378952281549573,dodgerblue
0.3998064352199435,-0.2189293410629034,darkorange
0.7781539112329483,0.705629019998014,darkorange
0.6683189463801682,-0.9154248973354697,dodgerblue
0.4688429208472371,-0.1505552977323532,darkorange
0.2938066148199141,-0.9552189069800079,dodgerblue
0.68575653526932,-0.9358572945930064,dodgerblue
-0.6807174966670573,-0.803576482925564,darkorange
-0.2725875452160835,0.8855951051227748,dodgerblue
-0.44981498224660754,0.2855142136104405,darkorange
-0.7504109549336135,-0.7062164973467588,darkorange
0.1312538981437683,-0.12097337376326323,darkorange
0.3464804459363222,-0.18955017812550068,darkorange
-0.9965937398374081,-0.5371086141094565,darkorange
0.6018424448557198,0.3748829523101449,darkorange
-0.6035142685286701,-0.5657690158113837,darkorange
0.33349087787792087,0.662079572211951,darkorange
0.5754686174914241,0.41875497391447425,darkorange
0.9043629420921206,0.046404382679611444,darkorange
-0.2346448451280594,-0.8927856148220599,darkorange
0.05275536281988025,0.24911173153668642,darkorange
-0.2232917700894177,0.5456462516449392,darkorange
-0.7365447995252907,-0.23480575485154986,darkorange
0.6154368370771408,0.3467818726785481,darkorange
0.37249937606975436,-0.9422447308897972,dodgerblue
-0.41380298184230924,-0.6157337608747184,darkorange
-0.1601020935922861,0.46656643319875,darkorange
0.4705221080221236,-0.07786754332482815,darkorange
0.6996424910612404,-0.10294924769550562,dodgerblue
-0.8450708226300776,0.6281964872032404,dodgerblue
-0.43227149080485106,0.8193795196712017,dodgerblue
-0.7803700221702456,0.8232773556374013,dodgerblue
-0.5561216035857797,0.8326297453604639,dodgerblue
-0.9058901332318783,0.8635048368014395,dodgerblue
-0.8782457034103572,0.07909731147810817,dodgerblue
0.06726039201021194,0.2894125357270241,darkorange
-0.8034008177928627,-0.8786042747087777,darkorange
-0.16330724908038974,-0.1698219678364694,darkorange
-0.7585271960124373,0.03425000002607703,darkorange
0.8506614216603339,0.3512465446256101,darkorange
-0.9807409648783505,-0.2751523614861071,darkorange
-0.03332759905606508,-0.20367883518338203,darkorange
0.5144489975646138,-0.5101483315229416,dodgerblue
0.8241852773353457,-0.6841023503802717,dodgerblue
0.5549385733902454,0.06148327933624387,darkorange
0.9482521386817098,0.601410775911063,darkorange
-0.6758383926935494,-0.11449112556874752,darkorange
-0.37652986077591777,0.5127308336086571,dodgerblue
-0.12028720835223794,0.27620023861527443,darkorange
0.30230886628851295,0.7926925108768046,darkorange
0.38119774078950286,-0.23392660915851593,dodgerblue
-0.6018295637331903,0.9043979290872812,dodgerblue
0.5992936277762055,0.4213284160941839,darkorange
0.5394797013141215,0.8589407643303275,dodgerblue
0.3186980220489204,-0.25054503977298737,darkorange
-0.7197510851547122,0.57007249398157,dodgerblue
0.336544054094702,-0.5617812662385404,dodgerblue
-0.695331730414182,-0.029079855885356665,darkorange
0.15575757762417197,0.36245659086853266,darkorange
0.2272604899480939,-0.07273250725120306,darkorange
-0.6985507081262767,0.8782865083776414,dodgerblue
0.07235748460516334,-0.32029295479878783,darkorange
0.1429488556459546,-0.999234851449728,dodgerblue
0.20715896412730217,-0.5652334918268025,darkorange
0.6827136538922787,-0.9278680975548923,dodgerblue
0.055276970379054546,-0.30353205325081944,darkorange
-0.5087761329486966,-0.8040927378460765,darkorange
-0.4029474430717528,0.46067735692486167,dodgerblue
0.692295799497515,0.4716040873900056,darkorange
